umap_x,umap_y,domain,sample_idx,protected,method
13.1288595,4.260667,BRFSS,10065,,CORAL_NHANES
13.059575,9.729752,BRFSS,30398,,CORAL_NHANES
12.92272,9.322289,BRFSS,111397,,CORAL_NHANES
14.228878,12.552192,BRFSS,253797,,CORAL_NHANES
15.785821,7.6351247,BRFSS,157105,,CORAL_NHANES
-10.681185,4.573383,BRFSS,296966,,CORAL_NHANES
1.6149312,1.0085912,BRFSS,131594,,CORAL_NHANES
7.140305,-3.6321907,BRFSS,370033,,CORAL_NHANES
16.505566,5.9583464,BRFSS,384675,,CORAL_NHANES
5.483965,2.4392548,BRFSS,286600,,CORAL_NHANES
14.245441,12.343006,BRFSS,292808,,CORAL_NHANES
13.097512,9.653753,BRFSS,136671,,CORAL_NHANES
17.794388,8.044728,BRFSS,388893,,CORAL_NHANES
17.8117,6.154792,BRFSS,231024,,CORAL_NHANES
15.231922,0.9472088,BRFSS,294581,,CORAL_NHANES
15.025286,6.567599,BRFSS,403986,,CORAL_NHANES
2.635588,3.8550394,BRFSS,440391,,CORAL_NHANES
3.596197,3.0658803,BRFSS,403478,,CORAL_NHANES
1.4583799,12.5813,BRFSS,34720,,CORAL_NHANES
10.723821,-2.8946204,BRFSS,137030,,CORAL_NHANES
6.816679,-2.8412375,BRFSS,13556,,CORAL_NHANES
15.415062,3.287523,BRFSS,251187,,CORAL_NHANES
12.7987995,3.5674446,BRFSS,235139,,CORAL_NHANES
17.256733,0.8633666,BRFSS,145145,,CORAL_NHANES
14.322383,11.871984,NHANES,1190,Non-Hispanic Black,CORAL_NHANES
17.513298,2.2544384,BRFSS,121671,,CORAL_NHANES
6.473865,1.4003328,BRFSS,130157,,CORAL_NHANES
15.534663,1.8537229,BRFSS,244762,,CORAL_NHANES
6.6342015,1.2501367,BRFSS,358080,,CORAL_NHANES
17.868633,6.123491,BRFSS,281399,,CORAL_NHANES
-11.508808,17.886421,BRFSS,249237,,CORAL_NHANES
8.5474205,-2.625214,BRFSS,151789,,CORAL_NHANES
17.56215,8.354844,BRFSS,386297,,CORAL_NHANES
-9.363586,3.0392878,BRFSS,350112,,CORAL_NHANES
-8.00938,2.2919533,BRFSS,340964,,CORAL_NHANES
15.70585,13.204939,BRFSS,390115,,CORAL_NHANES
10.009814,-2.8961458,BRFSS,389989,,CORAL_NHANES
2.6431713,5.2909946,BRFSS,145686,,CORAL_NHANES
5.5012326,2.502597,BRFSS,221845,,CORAL_NHANES
8.490371,-4.684387,BRFSS,319729,,CORAL_NHANES
0.46128723,7.4365735,BRFSS,277030,,CORAL_NHANES
11.084469,-3.2492805,BRFSS,293068,,CORAL_NHANES
15.485645,9.372294,BRFSS,274855,,CORAL_NHANES
13.063242,3.7933524,BRFSS,406505,,CORAL_NHANES
12.350075,9.0541725,BRFSS,302204,,CORAL_NHANES
16.667227,0.38959926,BRFSS,293351,,CORAL_NHANES
-1.6370391,14.655571,BRFSS,441661,,CORAL_NHANES
3.5812519,10.847092,BRFSS,446805,,CORAL_NHANES
8.679264,-1.9373119,BRFSS,397932,,CORAL_NHANES
12.683741,1.9821674,BRFSS,401783,,CORAL_NHANES
4.5616083,8.21632,BRFSS,321979,,CORAL_NHANES
0.80482197,13.22665,BRFSS,268555,,CORAL_NHANES
17.280708,1.3485788,BRFSS,295606,,CORAL_NHANES
4.724926,6.725912,BRFSS,258681,,CORAL_NHANES
